Level	Rule Name	Subject	Property	Value
INFO	missing_superclass	aconitate hydratase activity decreased efficacy, abnormal	rdfs:subClassOf	
INFO	missing_superclass	glutathione synthase activity decreased efficacy, abnormal	rdfs:subClassOf	
INFO	missing_superclass	adenylyl-sulfate reductase (glutathione) activity decreased efficacy, abnormal	rdfs:subClassOf	
INFO	missing_superclass	compound organ digestive system morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel development hypertrophic growth, abnormal	rdfs:subClassOf	
INFO	missing_superclass	inner ear occurrence sensory perception of sound, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lateral crista occurrence detection of mechanical stimulus involved in sensory perception of sound, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retinal inner nuclear layer decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	bulbus arteriosus constricted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lipid droplet head decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuron projection anterior commissure fasciculation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	lens decreased process quality enucleation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain vasculature decreased occurrence wound healing, abnormal	rdfs:subClassOf	
INFO	missing_superclass	macrophage decreased occurrence macrophage chemotaxis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	macrophage decreased occurrence leukocyte adhesion to vascular endothelial cell, abnormal	rdfs:subClassOf	
INFO	missing_superclass	integument increased process quality canonical NF-kappaB signal transduction, abnormal	rdfs:subClassOf	
INFO	missing_superclass	superoxide liver increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	nucleus forerunner cell group decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	motor neuron apoptotic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pharyngeal arch 4 decreased occurrence innervation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pharyngeal arch 5 increased occurrence innervation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	anterior region motor nucleus of vagal nerve increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	anterior region motor nucleus of vagal nerve decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	medial region motor nucleus of vagal nerve mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	medial region motor nucleus of vagal nerve increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cranial nerve X delayed axonogenesis involved in innervation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pharyngeal arch delayed axonogenesis involved in innervation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior region motor nucleus of vagal nerve mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	posterior region motor nucleus of vagal nerve increased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	retina delayed regulation of cell cycle, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mitochondrial chromosome atrium increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mitochondrion atrium morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mitochondrion atrium aggregated, abnormal	rdfs:subClassOf	
INFO	missing_superclass	Z disc atrium morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	M band atrium morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cardiac ventricle decreased spatial extent of a process heart contraction, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cardiac myofibril atrium irregular spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regulation of atrial cardiac muscle cell membrane depolarization increased duration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	atrium necrotic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	atrium damaged, abnormal	rdfs:subClassOf	
INFO	missing_superclass	atrium fibrotic, abnormal	rdfs:subClassOf	
INFO	missing_superclass	phototaxis increased process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cerebrospinal fluid contacting neuron decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	epithelial cell gill lamella morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	gill filament increased thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pharyngeal arch increased thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	bile acid and bile salt transport disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuromast hair cell decreased process quality regeneration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	response to xenobiotic stimulus process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pronephros has fewer parts of type proximal region ciliary basal body ciliated epithelial cell, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pronephros has fewer parts of type distal region ciliary basal body ciliated epithelial cell, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pronephros has extra parts of type single ciliated epithelial cell pronephros, abnormal	rdfs:subClassOf	
INFO	missing_superclass	Kupffer's vesicle decreased process quality cilium assembly, abnormal	rdfs:subClassOf	
INFO	missing_superclass	blood vessel endothelial cell decreased occurrence cell population proliferation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dityrosine muscle increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somatic stem cell brain decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somatic stem cell kidney decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	somatic stem cell muscle decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	stress-induced premature senescence increased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	insulin blood plasma increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	atrioventricular canal decreased occurrence obsolete cell proliferation involved in heart valve morphogenesis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	atrioventricular valve decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorsal-ventral polarized posterior lateral line neuromast oriented, abnormal	rdfs:subClassOf	
INFO	missing_superclass	notochord inner cell spheroid, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cuticular plate dorsal-ventral polarized posterior lateral line neuromast absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cuticular plate anterior-posterior polarized posterior lateral line neuromast absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuromast hair cell dorsal-ventral polarized posterior lateral line neuromast absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuromast hair cell anterior-posterior polarized posterior lateral line neuromast absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hair cell dorsal lateral line neuromast whorled, abnormal	rdfs:subClassOf	
INFO	missing_superclass	neuromast hair cell occipital lateral line neuromast whorled, abnormal	rdfs:subClassOf	
INFO	missing_superclass	occipital lateral line neuromast positional polarity, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorsal-ventral polarized posterior lateral line neuromast radial symmetry, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hair cell dorsal-ventral polarized posterior lateral line neuromast spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hair cell dorsal-ventral polarized posterior lateral line neuromast decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hair cell anterior-posterior polarized posterior lateral line neuromast decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	Weberian vertebra irregularly shaped, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cranial vault shape, abnormal	rdfs:subClassOf	
INFO	missing_superclass	myosin complex skeletal muscle decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cerebral spinal fluid ventricular system circling direction, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hepatocyte increased occurrence TORC1 signaling, abnormal	rdfs:subClassOf	
INFO	missing_superclass	whole organism ruptured, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regulation of blood-brain barrier permeability disrupted, abnormal	rdfs:subClassOf	
INFO	missing_superclass	tight junction brain vasculature morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	brain vasculature has extra parts of type vesicle blood vessel endothelium, abnormal	rdfs:subClassOf	
INFO	missing_superclass	digestive system duct absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dopamine diencephalon increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dopamine optic tectum increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	(5-hydroxyindol-3-yl)acetic acid diencephalon increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	serotonin telencephalon increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	serotonin cerebellum increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	serotonin diencephalon increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	serotonin medulla oblongata increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vasopressin brain decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	vasopressin whole organism decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon magnocellular preoptic nucleus increased thickness, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cell body magnocellular preoptic nucleus increased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	parvocellular preoptic nucleus decreased distribution, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hindbrain occurrence regulation of blood-brain barrier permeability, abnormal	rdfs:subClassOf	
INFO	missing_superclass	midbrain disrupted regulation of blood-brain barrier permeability, abnormal	rdfs:subClassOf	
INFO	missing_superclass	pigment cell epiphysis present, abnormal	rdfs:subClassOf	
INFO	missing_superclass	melanocyte epiphysis increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	maintenance of blood-brain barrier occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	regulation of blood-brain barrier permeability occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	epiphysis decreased area, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hindbrain disrupted regulation of blood-brain barrier permeability, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hematopoietic stem cell homeostasis decreased occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hematopoietic multipotent progenitor cell caudal hematopoietic tissue absent, abnormal	rdfs:subClassOf	
INFO	missing_superclass	stress response to copper ion arrested, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mesenchyme swim bladder increased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	apical region muscle cell spatial pattern, abnormal	rdfs:subClassOf	
INFO	missing_superclass	apical region muscle cell mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	anterior region eye increased size, abnormal	rdfs:subClassOf	
INFO	missing_superclass	eye normal pigmentation, abnormal	rdfs:subClassOf	
INFO	missing_superclass	response to light intensity process quality, abnormal	rdfs:subClassOf	
INFO	missing_superclass	radial glial cell process quality glial cell development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	axon hypocretin-secreting neuron decreased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cell projection radial glial cell morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hypothalamus process quality axon development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	hypocretin-secreting neuron process quality axon development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	thyroid follicle red, abnormal	rdfs:subClassOf	
INFO	missing_superclass	dorsal fin fold decreased width, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ventral fin fold decreased width, abnormal	rdfs:subClassOf	
INFO	missing_superclass	extracellular matrix ventral fin fold morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	mesenchyme ventral fin fold decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	median fin fold decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	tail bud straight, abnormal	rdfs:subClassOf	
INFO	missing_superclass	ventral fin fold decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	chordo neural hinge decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	extracellular matrix regenerating fin structure, abnormal	rdfs:subClassOf	
INFO	missing_superclass	epidermal basal stratum ventral fin fold malformed, abnormal	rdfs:subClassOf	
INFO	missing_superclass	actinotrichium caudal fin morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	actinotrichium caudal fin decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	actinotrichium ventral fin fold morphology, abnormal	rdfs:subClassOf	
INFO	missing_superclass	actinotrichium ventral fin fold decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	social behavior occurrence, abnormal	rdfs:subClassOf	
INFO	missing_superclass	biological process involved in intraspecies interaction between organisms behavioral quality of a process, abnormal	rdfs:subClassOf	
INFO	missing_superclass	NAD(+) whole organism decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	liver regeneration decreased efficacy, abnormal	rdfs:subClassOf	
INFO	missing_superclass	fast muscle cell decreased occurrence skeletal muscle tissue development, abnormal	rdfs:subClassOf	
INFO	missing_superclass	slow muscle cell decreased occurrence muscle cell migration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	skeletal muscle satellite cell mislocalised, abnormal	rdfs:subClassOf	
INFO	missing_superclass	fast muscle cell delayed cell morphogenesis, abnormal	rdfs:subClassOf	
INFO	missing_superclass	slow muscle cell arrested muscle cell migration, abnormal	rdfs:subClassOf	
INFO	missing_superclass	growth cone dorsal root ganglion decreased amount, abnormal	rdfs:subClassOf	
INFO	missing_superclass	cell projection radial glial cell increased length, abnormal	rdfs:subClassOf	
INFO	missing_superclass	midbrain has normal numbers of parts of type oligodendrocyte, abnormal	rdfs:subClassOf	
